license_uuid;user_uuid;product_uuid;purchase_date;termination_date
374b33ca-abf0-4174-96a0-b66bf4dcddf3;77fc1954-18c5-4435-bb45-a158d5ccc1f8;5142862b-bedf-4860-9485-41efe7c49795;9/4/22;
f28ea539-f655-4032-acf2-dfe046d3dc90;0525492d-f0fc-4d4f-8861-502b1693420e;d04791a5-8051-451f-a263-0ee2feb45dbc;17/4/22;
1d7f37f6-9cfe-4280-a564-1ebf4a333df7;04cf8b07-248b-40b0-93aa-dd558a2d9a5e;d04791a5-8051-451f-a263-0ee2feb45dbc;18/4/22;
80dd1098-b4a2-412d-9fb6-b2a9deafed1d;9b19c0ed-be59-40ba-9f77-666314dd686a;15c4ccc0-3c0c-416b-8790-70c2dce441a3;18/4/22;17/10/22
ee00f1bb-1921-475b-b62a-9f3913864eb2;79a6745d-5b2c-4950-9da0-538d43afed23;1a5b3582-db8e-49c8-b6e8-d82a8eabf321;21/4/22;20/11/22
7f3828a4-087f-41e1-acb0-c44b6e0b43b1;d0b12511-7598-4bc6-b191-310c163d0197;5142862b-bedf-4860-9485-41efe7c49795;25/4/22;
8e8f8fc2-7907-445a-b200-bb87474d9034;073e0359-9126-44e0-aeae-b1a6ddd98c7a;5142862b-bedf-4860-9485-41efe7c49795;25/4/22;
6894ded1-0f28-46d0-8ad2-91380448ef67;31d7ce50-7ac6-4aff-8360-5c3d95e886e8;85b34e6e-5596-4468-82c7-c509b08bed70;26/4/22;
27f9344f-4e23-4332-893d-34c04ead1c57;9ab661ef-2037-46ab-b742-9afb35d1731b;5142862b-bedf-4860-9485-41efe7c49795;1/5/22;
63ea35c4-0e7f-4748-bc6c-22fe7138f8c5;3e02834a-9aa2-4774-bf5d-b052bc055232;85b34e6e-5596-4468-82c7-c509b08bed70;2/5/22;
27517558-b105-4ab8-97f8-5fdde02001fd;2108f7ed-ccd8-44e2-917a-ba6175240bcd;85b34e6e-5596-4468-82c7-c509b08bed70;4/5/22;
42b39038-a076-4e24-af0e-55b97332e7cb;46766f62-87ba-4879-8148-fbac6eccd3d5;5142862b-bedf-4860-9485-41efe7c49795;8/5/22;
6e5d372b-897c-4ed5-9f85-f96969998d96;40ec41ed-d9c1-46dc-bdfa-a4ffba70fa77;85b34e6e-5596-4468-82c7-c509b08bed70;8/5/22;
98703aa7-a825-4757-b582-53d523686bc2;89ef19ca-2553-441d-a60a-4b537471185e;5142862b-bedf-4860-9485-41efe7c49795;8/5/22;
93569c19-b90a-4395-b026-25637e1ffd43;1fff29d7-242c-4d02-a355-71d4a7d52c47;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;11/5/22;
2be613ee-915b-415a-8fd0-0d5e81772d86;b4d9b6d0-859e-4192-83ff-79624a718768;d04791a5-8051-451f-a263-0ee2feb45dbc;15/5/22;14/12/22
afa663bb-526a-46ab-ae54-1e457049064f;ab572443-03a9-45f2-8219-dc45d90a8708;584a3ef0-6503-486f-8f3a-62bbcdac3515;15/5/22;
c9b32374-70cc-4a2e-b2a0-39e11d548b96;2af32fae-4e59-4fe0-a193-c474c3732b2e;5142862b-bedf-4860-9485-41efe7c49795;17/5/22;
6130c80a-62be-49e5-ac02-7ed6a1645692;50f5be89-0f47-456c-8e9e-e8d5e1dc2182;5142862b-bedf-4860-9485-41efe7c49795;19/5/22;
dd26df93-c5ab-4333-80c6-81e45a1087ff;b2767ef9-2eb8-4f85-a532-9dfd9aef0058;b7cda42d-75ce-4ef7-b76e-bc2f817fee28;19/5/22;
2101dbdb-7c21-4be8-8bf3-0c8753aedb3c;d620432a-2658-4918-a4b5-a6b327f84866;a5e247b3-ac28-46e4-b791-a52837a19e1e;20/5/22;
6f0fa592-6fc3-420b-b886-c13586a08502;7a1729a3-f8c0-4524-bb8c-73677ae38650;85b34e6e-5596-4468-82c7-c509b08bed70;21/5/22;
803290cb-4a90-4cae-b844-525448387d29;904d39fe-4dd1-482b-8c92-4ce549f6e6d4;d04791a5-8051-451f-a263-0ee2feb45dbc;22/5/22;
91e19cab-dc03-4c0b-b84e-cd740b6baf75;073e0359-9126-44e0-aeae-b1a6ddd98c7a;5142862b-bedf-4860-9485-41efe7c49795;22/5/22;21/11/22
4bbb2968-0000-4ce8-9eb3-ab47d2d14db3;ed5c9348-e8c7-446f-b243-cd03fbeb5fe6;d04791a5-8051-451f-a263-0ee2feb45dbc;24/5/22;
24c552b7-8c3a-4ec7-80f0-5a97d78cbd24;092f49ce-a457-4a2f-aa13-731e4d2ace7d;5142862b-bedf-4860-9485-41efe7c49795;25/5/22;
6204285f-c11b-4fc1-a59d-1581313f3078;8aa2f276-dd65-41cb-ac69-8df20afac7e3;85b34e6e-5596-4468-82c7-c509b08bed70;28/5/22;
3cda0721-30ec-44a5-bafb-161c46ebcb2f;de4777da-926c-4785-8b93-f95f22c044c8;5142862b-bedf-4860-9485-41efe7c49795;28/5/22;27/12/22
57f273c7-9bbc-4e96-a9e3-5ad523a034fd;77fc1954-18c5-4435-bb45-a158d5ccc1f8;d04791a5-8051-451f-a263-0ee2feb45dbc;29/5/22;
babc8449-7b07-4eeb-a030-1605644469be;00ea56cb-aa92-4198-b132-d173191a2cf2;85b34e6e-5596-4468-82c7-c509b08bed70;30/5/22;
40f94f96-10bf-4f89-ad3f-4b01d45487a8;ab572443-03a9-45f2-8219-dc45d90a8708;d04791a5-8051-451f-a263-0ee2feb45dbc;31/5/22;30/9/22
778fc4d1-86be-4386-9ed4-aa97d0c2e4af;ed0947c6-b84d-451b-a58c-110cd63c925f;b7cda42d-75ce-4ef7-b76e-bc2f817fee28;2/6/22;
fc2f77a2-7437-442b-bf6e-67d0b9699d27;156b7f4f-c90c-4973-9714-7d160e28444c;5142862b-bedf-4860-9485-41efe7c49795;6/6/22;
ed1a1deb-3347-48bc-ae9e-628dc11cb218;35a8ba23-0b94-4e5d-a268-04fbd25ec698;d04791a5-8051-451f-a263-0ee2feb45dbc;6/6/22;
ce4f07ac-dfb7-4f69-a53a-c991122856fe;d151dcff-b3f4-449e-b3be-f67f002b13f1;d04791a5-8051-451f-a263-0ee2feb45dbc;6/6/22;
848f0db7-d43b-4123-b3d2-14bd0b110980;537d96e7-7b23-4fc3-bf69-bb1303924ccb;a5e247b3-ac28-46e4-b791-a52837a19e1e;11/6/22;
0a72fb6d-dad0-4557-b76a-e14def3585df;a18b4bae-9a41-4e12-a9f8-968534a834a0;d04791a5-8051-451f-a263-0ee2feb45dbc;11/6/22;
183ec54d-36d3-4a52-83b8-6dcfab344617;1ea53ba4-9844-4e57-9c0d-01408c05ccd2;a5e247b3-ac28-46e4-b791-a52837a19e1e;12/6/22;11/11/22
8956218d-aa3a-4042-86de-f773d7837619;d151dcff-b3f4-449e-b3be-f67f002b13f1;d04791a5-8051-451f-a263-0ee2feb45dbc;16/6/22;
2741d737-72c8-445a-8aa3-b493969c6330;460276b6-03e0-4965-9993-922e66659a7c;85b34e6e-5596-4468-82c7-c509b08bed70;16/6/22;
d406424a-d2d2-458f-9e6b-6e6d6f5ec68b;2ddfb92b-93a4-45e5-b99c-cfafd825087d;85b34e6e-5596-4468-82c7-c509b08bed70;16/6/22;
2bcc2cf7-3d28-4766-8099-105aa87aa08b;073e0359-9126-44e0-aeae-b1a6ddd98c7a;584a3ef0-6503-486f-8f3a-62bbcdac3515;17/6/22;
ad5dc15d-e00b-4406-9221-eaf5a68f34a5;9fb5f343-f2a8-4371-a151-abb41343ed60;a5e247b3-ac28-46e4-b791-a52837a19e1e;17/6/22;16/10/22
7672e544-0580-494b-8fc9-4bb081a74959;d685a634-d955-4010-9a05-1208d2ac7c15;1a5b3582-db8e-49c8-b6e8-d82a8eabf321;20/6/22;
a2ace9d7-f20b-45e6-ac60-86c01e9821c7;cb57ea43-4c86-4666-9526-3a988de5e803;5142862b-bedf-4860-9485-41efe7c49795;20/6/22;
92abc16c-62d6-4834-9f53-5b4afcfe0bb1;0525492d-f0fc-4d4f-8861-502b1693420e;15c4ccc0-3c0c-416b-8790-70c2dce441a3;24/6/22;
807c9a08-3cab-4f1e-9fb1-99cb308c0b5f;97930b51-43ed-4f9c-9c00-50649f291fd0;5142862b-bedf-4860-9485-41efe7c49795;26/6/22;
2c0521db-5f96-4f96-a36e-8fedbd77da96;97930b51-43ed-4f9c-9c00-50649f291fd0;85b34e6e-5596-4468-82c7-c509b08bed70;26/6/22;
f8dabca5-dd1d-4893-8ebe-c1081bd7d4c7;1ea53ba4-9844-4e57-9c0d-01408c05ccd2;d04791a5-8051-451f-a263-0ee2feb45dbc;27/6/22;
88fd39e0-d971-4e3f-bf8a-217f1c36c5b3;ed0947c6-b84d-451b-a58c-110cd63c925f;5142862b-bedf-4860-9485-41efe7c49795;27/6/22;
d01a5c45-d207-4f31-a253-20ed0e7360c5;2ddfb92b-93a4-45e5-b99c-cfafd825087d;85b34e6e-5596-4468-82c7-c509b08bed70;28/6/22;
250eacc8-e2c6-434c-a42b-e8e40c364856;446d40c8-7048-4240-8892-e2431421e58b;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;2/7/22;
c8a00c67-0908-429e-a472-0d63d8eb0c4b;ab572443-03a9-45f2-8219-dc45d90a8708;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;3/7/22;
5efd31f5-488c-4b02-8452-b9c5cc6055bc;2ddfb92b-93a4-45e5-b99c-cfafd825087d;d04791a5-8051-451f-a263-0ee2feb45dbc;3/7/22;
45e7f5b9-34c0-4c0c-9dc6-35a9e9ac29a9;413653d2-36a3-49ae-af2a-ec105702af9e;85b34e6e-5596-4468-82c7-c509b08bed70;8/7/22;
b64d87d4-e208-49ba-844e-a7e0a23621c7;46766f62-87ba-4879-8148-fbac6eccd3d5;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;9/7/22;
f1241889-9a9a-4fac-9f37-7ada3dd0ffb9;ddf65c4c-3d6c-463a-857d-b906db438b01;5142862b-bedf-4860-9485-41efe7c49795;9/7/22;
ee22c029-f79a-49e3-92b5-bd47e1498907;3b297f49-c31b-4fab-80f3-d0ae6f488353;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;9/7/22;
3cbebb7e-7257-4af6-8907-2bfc5886601c;3e02834a-9aa2-4774-bf5d-b052bc055232;85b34e6e-5596-4468-82c7-c509b08bed70;10/7/22;
cc374c2c-2c0f-4a3b-9650-2add75b3739a;a3e68c16-71ab-4aa2-9746-bb25f194950e;85b34e6e-5596-4468-82c7-c509b08bed70;11/7/22;
4b2ee13b-6a2b-4231-8eb6-3677af14902c;46766f62-87ba-4879-8148-fbac6eccd3d5;d04791a5-8051-451f-a263-0ee2feb45dbc;11/7/22;
adaad990-e865-48e1-9bf4-661e1c6b1836;092f49ce-a457-4a2f-aa13-731e4d2ace7d;d04791a5-8051-451f-a263-0ee2feb45dbc;13/7/22;
37832adb-bfbf-4d09-899f-14e93ac2809a;3307ed3b-bda5-4a42-86cb-48479671f7df;a5e247b3-ac28-46e4-b791-a52837a19e1e;14/7/22;
4d4183d5-4a9a-408b-b885-a434e9004b5f;ddf65c4c-3d6c-463a-857d-b906db438b01;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;15/7/22;
0941099e-df9e-4a9b-8c04-2f2a410a6211;bdc3cc1c-d506-4790-a9ae-ba7ba3bc5d32;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;16/7/22;
649d1fb4-51f8-451d-b31f-7cf6028fdcf5;89ef19ca-2553-441d-a60a-4b537471185e;85b34e6e-5596-4468-82c7-c509b08bed70;21/7/22;
9ffdf6a2-49de-4fa9-b9fd-b39e855f1d6c;39813d89-b0d1-4712-9b39-84ff1e72cdf2;d04791a5-8051-451f-a263-0ee2feb45dbc;24/7/22;
9e9786de-db72-4381-a40c-a49ba6804f13;35a8ba23-0b94-4e5d-a268-04fbd25ec698;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;28/7/22;
5f608ca1-c90b-4910-b015-d43d1af282d1;b5f278ea-1298-43ff-b901-8c7695c6b55d;d04791a5-8051-451f-a263-0ee2feb45dbc;29/7/22;
0f3c9270-473c-494c-ab3b-31bcedaff0cc;8eaa6f66-21cf-4f89-8571-cfcd5b0447ca;d04791a5-8051-451f-a263-0ee2feb45dbc;29/7/22;
8d3a6213-cdc1-4b67-983f-36aea3168b0f;ab572443-03a9-45f2-8219-dc45d90a8708;85b34e6e-5596-4468-82c7-c509b08bed70;30/7/22;
0e431fd9-a1e1-42a1-bf59-3703ac6edd85;31d7ce50-7ac6-4aff-8360-5c3d95e886e8;85b34e6e-5596-4468-82c7-c509b08bed70;30/7/22;
6f0417b2-7139-4752-a522-dc5afffa6372;2590673c-ea13-4fc6-a880-d2d2253c8715;a5e247b3-ac28-46e4-b791-a52837a19e1e;1/8/22;
fc6363b2-08d5-4098-989a-c4bf59c3af2d;52a8211c-93b1-4917-9128-1b5d7859aa3a;85b34e6e-5596-4468-82c7-c509b08bed70;1/8/22;
9759d322-42bd-4f12-8375-09cd525d8f32;0c117da0-2dd5-4d54-8221-42e730177ad1;85b34e6e-5596-4468-82c7-c509b08bed70;1/8/22;
1e78d7a5-9b33-4998-be51-f11a5c4ea836;8aa2f276-dd65-41cb-ac69-8df20afac7e3;d04791a5-8051-451f-a263-0ee2feb45dbc;2/8/22;
cf292cbd-03c2-4d0c-a43e-59168d4b53f5;d23b0eb7-f5e3-455d-b2cd-c84c7ffb4418;5142862b-bedf-4860-9485-41efe7c49795;3/8/22;
60c926a6-ced9-4010-a7f3-4c3dde3f0fcb;d23b0eb7-f5e3-455d-b2cd-c84c7ffb4418;b7cda42d-75ce-4ef7-b76e-bc2f817fee28;6/8/22;
e607905d-19cb-4d7f-a4e6-dbe3c0d51128;ea70ce2e-8be2-4533-8d01-081c5e7521ca;85b34e6e-5596-4468-82c7-c509b08bed70;8/8/22;
5842d73e-e0bb-4b18-94b7-c2f72f575e1b;ab572443-03a9-45f2-8219-dc45d90a8708;d04791a5-8051-451f-a263-0ee2feb45dbc;8/8/22;
06e69c41-1706-41e2-8e16-80e8dcd11371;460276b6-03e0-4965-9993-922e66659a7c;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;8/8/22;
39e789d1-f813-42ad-ae31-f36cd7da1234;f8e1db2a-bffc-4499-857e-0457062a4f0e;85b34e6e-5596-4468-82c7-c509b08bed70;10/8/22;
6a7896b5-d5a8-443f-9b0a-a506c7263580;092f49ce-a457-4a2f-aa13-731e4d2ace7d;85b34e6e-5596-4468-82c7-c509b08bed70;15/8/22;
bda0e075-ecef-43d4-8215-be39db0e6a82;d0b12511-7598-4bc6-b191-310c163d0197;b7cda42d-75ce-4ef7-b76e-bc2f817fee28;15/8/22;
6e700cc9-4ce4-46f8-8213-cc6edd2212bd;40ec41ed-d9c1-46dc-bdfa-a4ffba70fa77;5142862b-bedf-4860-9485-41efe7c49795;16/8/22;
e5d7a8fc-af8a-400f-a1da-641996c94eed;04cf8b07-248b-40b0-93aa-dd558a2d9a5e;5142862b-bedf-4860-9485-41efe7c49795;20/8/22;
2e22b61a-7e45-4950-bbcc-a420c2036d19;47110700-84ca-47cf-9b3c-e1a2f95b5d3e;85b34e6e-5596-4468-82c7-c509b08bed70;20/8/22;
9e814fec-4533-4c48-8db9-97a2f9a2f598;0fd6ef07-cd52-4881-b3f8-91e01d4b2726;5142862b-bedf-4860-9485-41efe7c49795;21/8/22;
cddf9f02-b711-40b9-acb9-0901e3ce3df4;4bee4905-d96b-4378-a694-876ccfd7ebfd;15c4ccc0-3c0c-416b-8790-70c2dce441a3;21/8/22;
564b6c38-80a0-4863-83bb-51d4e30bad03;de3c2233-754e-4a53-afff-70f06f44c79f;5142862b-bedf-4860-9485-41efe7c49795;22/8/22;
adf0cce4-6759-4c7c-8198-173cbaad017c;9ab661ef-2037-46ab-b742-9afb35d1731b;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;23/8/22;
0fb1605a-370d-4d9f-8a83-4cfce1a23d59;e3312588-af23-472c-bc32-915770bc938e;d04791a5-8051-451f-a263-0ee2feb45dbc;23/8/22;
525ace8c-bdbf-49d0-b6cf-ee1d68f244d9;cb57ea43-4c86-4666-9526-3a988de5e803;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;24/8/22;
13f9ffc1-a9cd-4fda-acec-6bb1243e2c31;a8143db0-8332-4ef5-8127-eb1bdfd50bdf;85b34e6e-5596-4468-82c7-c509b08bed70;24/8/22;
2adbe182-bc90-4dd1-aa9e-57a578eed826;3307ed3b-bda5-4a42-86cb-48479671f7df;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;29/8/22;
86ea4195-a160-43b0-8d83-f4d96a7167ff;9b19c0ed-be59-40ba-9f77-666314dd686a;1a5b3582-db8e-49c8-b6e8-d82a8eabf321;29/8/22;
5679d6cc-d9b2-4add-ba45-761ab2ed899f;3949fe14-79d2-41ac-bf11-2765bdc28b60;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;29/8/22;
6dcab3e5-0b2a-402c-9330-cf40e231b2a2;092f49ce-a457-4a2f-aa13-731e4d2ace7d;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;30/8/22;
62653e70-26dc-4cf5-a71c-386097db4c9a;2af32fae-4e59-4fe0-a193-c474c3732b2e;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;31/8/22;
9eb21525-566b-4629-b41e-69fd706d2b82;5ca323a8-9b42-4858-b5e7-284695904824;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;1/9/22;
7c072457-0f41-42e4-8fe3-42b4a9fffab8;a79757fe-fd46-4602-9d7b-f937450c1b31;5142862b-bedf-4860-9485-41efe7c49795;2/9/22;
012bc4f4-5fca-4b09-947b-3ea903091388;782cffae-72d1-4cad-8fba-b4ec126f7eb7;1a5b3582-db8e-49c8-b6e8-d82a8eabf321;4/9/22;
922a553c-84b6-4e43-982a-a6d456926611;746590c1-918a-4040-8a4e-ebe1fc472d7d;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;7/9/22;
5d5b30b2-3446-4caa-8f9a-0a17b2e988d1;092f49ce-a457-4a2f-aa13-731e4d2ace7d;85b34e6e-5596-4468-82c7-c509b08bed70;8/9/22;
5d96139e-3e3e-4114-b9dc-cf189a076a86;a8143db0-8332-4ef5-8127-eb1bdfd50bdf;5142862b-bedf-4860-9485-41efe7c49795;10/9/22;
d992ff63-c5c2-4613-a687-9040614aacd6;9e3dccaf-b483-4cd5-8bc6-f2d9df86c959;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;12/9/22;
b93efa59-f629-48df-9f9a-60217298daad;ddf65c4c-3d6c-463a-857d-b906db438b01;15c4ccc0-3c0c-416b-8790-70c2dce441a3;15/9/22;
f957f87b-cd34-4181-b703-0917d1e25232;413653d2-36a3-49ae-af2a-ec105702af9e;85b34e6e-5596-4468-82c7-c509b08bed70;16/9/22;
5c0b2f4e-969c-4f1c-bdd0-9f4398ab5a92;413653d2-36a3-49ae-af2a-ec105702af9e;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;17/9/22;
d3d5875f-e252-4c59-ba97-90daca0e9d9e;b07842b0-e77d-4273-9258-4b9b6f084713;85b34e6e-5596-4468-82c7-c509b08bed70;20/9/22;
ddfaf154-9733-449e-b813-848f0cf79a72;f884ee36-7897-4f1b-a06c-8b85a1bfb6ed;1a5b3582-db8e-49c8-b6e8-d82a8eabf321;21/9/22;
8b374b1f-1bc1-400b-8ecd-bf16539e0089;0fd6ef07-cd52-4881-b3f8-91e01d4b2726;1a5b3582-db8e-49c8-b6e8-d82a8eabf321;24/9/22;
35a40528-f80c-4748-8dd2-2aec2ebdd837;d151dcff-b3f4-449e-b3be-f67f002b13f1;b7cda42d-75ce-4ef7-b76e-bc2f817fee28;28/9/22;
c85df0b5-130d-4440-b9a3-132d189289b8;f884ee36-7897-4f1b-a06c-8b85a1bfb6ed;85b34e6e-5596-4468-82c7-c509b08bed70;1/10/22;
f4d64270-4b71-4e83-8de7-b0fe6dee1a7b;94cf669f-167c-443d-8c10-a2065d921de8;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;1/10/22;
7efcc247-a7bc-4070-9eb0-5cdb5f844281;ea70ce2e-8be2-4533-8d01-081c5e7521ca;b7cda42d-75ce-4ef7-b76e-bc2f817fee28;3/10/22;
63d7724f-2251-4752-88a5-a001b7aa998d;39813d89-b0d1-4712-9b39-84ff1e72cdf2;85b34e6e-5596-4468-82c7-c509b08bed70;6/10/22;
428c4a9d-ba28-48f9-a600-b42e61f066b2;47110700-84ca-47cf-9b3c-e1a2f95b5d3e;5142862b-bedf-4860-9485-41efe7c49795;9/10/22;
8285f580-31b9-40a2-b219-46060288110e;c240f063-26c6-4ff9-8d71-7ad6d410d2cd;85b34e6e-5596-4468-82c7-c509b08bed70;11/10/22;
a22a8dbd-f4e9-4b44-a133-d5aec405a077;b50c1a3d-6d42-47ae-b6b7-351764164a00;d04791a5-8051-451f-a263-0ee2feb45dbc;12/10/22;
add6356a-e397-4711-914e-d10b67c851ac;156b7f4f-c90c-4973-9714-7d160e28444c;d04791a5-8051-451f-a263-0ee2feb45dbc;14/10/22;
566b4aeb-907d-4b05-9593-23dc0265c34f;a8143db0-8332-4ef5-8127-eb1bdfd50bdf;5142862b-bedf-4860-9485-41efe7c49795;14/10/22;
8ff2608d-0988-4656-b11b-00eee71812cf;35a8ba23-0b94-4e5d-a268-04fbd25ec698;85b34e6e-5596-4468-82c7-c509b08bed70;15/10/22;
c25e4c04-5950-451d-9a16-e6724eb56993;d620432a-2658-4918-a4b5-a6b327f84866;85b34e6e-5596-4468-82c7-c509b08bed70;17/10/22;
968d81a3-186a-4718-b758-347be54f15b3;904d39fe-4dd1-482b-8c92-4ce549f6e6d4;d04791a5-8051-451f-a263-0ee2feb45dbc;20/10/22;
a2b166dc-477f-4bb4-8324-bed25582ed66;b5f278ea-1298-43ff-b901-8c7695c6b55d;85b34e6e-5596-4468-82c7-c509b08bed70;20/10/22;
116d94ee-826b-42c3-9af0-f381612421c1;46766f62-87ba-4879-8148-fbac6eccd3d5;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;20/10/22;
8d0ef9ed-e90d-4e9e-b4aa-56a2521ff97d;c240f063-26c6-4ff9-8d71-7ad6d410d2cd;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;22/10/22;
5f6a11e6-3ad0-40a7-8c98-7918c6298750;ab572443-03a9-45f2-8219-dc45d90a8708;d04791a5-8051-451f-a263-0ee2feb45dbc;27/10/22;
4b420c13-7145-44b1-af7d-31ce2d5fb1d2;9e3dccaf-b483-4cd5-8bc6-f2d9df86c959;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;2/11/22;
c98cf935-eed0-4838-97f7-ae0eb2828b10;c555ac89-3860-46ed-af99-c8721488573c;d04791a5-8051-451f-a263-0ee2feb45dbc;4/11/22;
030bfbbe-4927-41f3-8af7-c0d5b68ddeb5;56147622-3fb0-4295-8927-293e5b63a3b1;85b34e6e-5596-4468-82c7-c509b08bed70;4/11/22;
f6470826-b90f-4a60-9f20-55945e77c65d;d0b12511-7598-4bc6-b191-310c163d0197;d04791a5-8051-451f-a263-0ee2feb45dbc;7/11/22;
ccf73b28-a768-4f5c-bfe6-9e77c6912693;c76d3780-f40d-4cb1-87f1-a1ff8226f6d4;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;10/11/22;
577cef9a-dd4c-44fb-992c-85c16d53c810;56147622-3fb0-4295-8927-293e5b63a3b1;31251f65-3ce0-4fab-afa7-3ee4a8de3b50;11/11/22;
538199ca-8291-4369-b6cf-468a48a19730;b07842b0-e77d-4273-9258-4b9b6f084713;d04791a5-8051-451f-a263-0ee2feb45dbc;12/11/22;
9d9e5eb9-926f-428c-bf0c-2e12fe2e8360;9fb5f343-f2a8-4371-a151-abb41343ed60;d04791a5-8051-451f-a263-0ee2feb45dbc;17/11/22;
83655033-f76f-46e6-a815-8ab100bdd6eb;d685a634-d955-4010-9a05-1208d2ac7c15;d04791a5-8051-451f-a263-0ee2feb45dbc;23/11/22;
e81af5f8-23d0-4f03-864d-cbf52b9cfa7c;35a8ba23-0b94-4e5d-a268-04fbd25ec698;5142862b-bedf-4860-9485-41efe7c49795;24/11/22;
614fb9ce-e17a-4323-84a2-1a2865880b8f;446d40c8-7048-4240-8892-e2431421e58b;584a3ef0-6503-486f-8f3a-62bbcdac3515;24/11/22;
1451eba2-7fb2-41e5-afe3-b61e41352c58;b50c1a3d-6d42-47ae-b6b7-351764164a00;15c4ccc0-3c0c-416b-8790-70c2dce441a3;24/11/22;
e18ac68a-9c49-4683-9ae9-e48a35e22829;31d7ce50-7ac6-4aff-8360-5c3d95e886e8;85b34e6e-5596-4468-82c7-c509b08bed70;1/12/22;
869714de-c2bd-4218-8278-a900d626fd9f;ea70ce2e-8be2-4533-8d01-081c5e7521ca;85b34e6e-5596-4468-82c7-c509b08bed70;3/12/22;
2d3f58ce-568a-45e0-910a-bc96fbe7c039;346e0c0c-3fc1-45ec-a781-f220ed1ef402;d04791a5-8051-451f-a263-0ee2feb45dbc;3/12/22;
623662e6-8c3e-407f-b5a1-e632fd9af2bd;d620432a-2658-4918-a4b5-a6b327f84866;d04791a5-8051-451f-a263-0ee2feb45dbc;4/12/22;
1ced4b62-4c6a-46ef-aff2-e5a51a053d8b;46766f62-87ba-4879-8148-fbac6eccd3d5;5142862b-bedf-4860-9485-41efe7c49795;6/12/22;
a8ba381f-6ff6-4bf6-91de-47179a75f9a9;c76d3780-f40d-4cb1-87f1-a1ff8226f6d4;d04791a5-8051-451f-a263-0ee2feb45dbc;7/12/22;
5ffa9ad1-9385-444d-9c40-79442a23d92e;446d40c8-7048-4240-8892-e2431421e58b;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;7/12/22;
79d73243-dfa8-4986-8ba0-fdb158c3f7da;0fbf0b54-f257-4398-b245-946f3edd4fcc;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;10/12/22;
297a5198-f6e3-4702-8669-38832d30ca02;b50c1a3d-6d42-47ae-b6b7-351764164a00;1a5b3582-db8e-49c8-b6e8-d82a8eabf321;12/12/22;
a6e1e91a-aacf-48d0-87f9-4a01d47802ba;c240f063-26c6-4ff9-8d71-7ad6d410d2cd;d04791a5-8051-451f-a263-0ee2feb45dbc;13/12/22;
9863af5b-5934-499e-8cb3-f4b256b6834b;9ab661ef-2037-46ab-b742-9afb35d1731b;a5e247b3-ac28-46e4-b791-a52837a19e1e;14/12/22;
a359623c-0a28-4229-b826-44315fa15d4c;d151dcff-b3f4-449e-b3be-f67f002b13f1;5142862b-bedf-4860-9485-41efe7c49795;15/12/22;
e08bbc07-2e55-4c7a-957f-1d33daf540fa;04cf8b07-248b-40b0-93aa-dd558a2d9a5e;4fd0e23f-1fcf-49ce-86bb-addc01bebc78;17/12/22;
0c5d16dc-1a95-4521-b3ef-dc8921cb25e2;9e3dccaf-b483-4cd5-8bc6-f2d9df86c959;d04791a5-8051-451f-a263-0ee2feb45dbc;22/12/22;
885a2772-185a-4d32-b818-dc188e1db8a2;23252595-1c40-4c3d-8f43-be76abf4588c;85b34e6e-5596-4468-82c7-c509b08bed70;23/12/22;
f6bc8a91-f38c-406f-b3ad-54d4902be5ed;97930b51-43ed-4f9c-9c00-50649f291fd0;15c4ccc0-3c0c-416b-8790-70c2dce441a3;25/12/22;
3b7ec103-f052-42e4-a762-572bf5932813;2742e81c-f207-49e1-a18e-895ff5f415c4;d04791a5-8051-451f-a263-0ee2feb45dbc;27/12/22;
c68ac1ca-032e-491c-a064-69e172fa3617;3b297f49-c31b-4fab-80f3-d0ae6f488353;15c4ccc0-3c0c-416b-8790-70c2dce441a3;27/12/22;
